Battery_ID,Cycle_Index,Discharge_Index,Ambient_Temperature,Discharge_Time_Seconds,Max_Temp_Reached,Min_Voltage_Recorded,Voltage_Drop_Rate_V_per_sec,Internal_Resistance_Re,Cycles_Since_Impedance,Capacity_Ahr,SoH,Baseline_Capacity_Ahr
B0006,216,65,24,3195.313,39.16106396,2.450784525,0.00054461,0.066743773,3,1.582971974,0.777744184,2.035337591
B0006,220,66,24,3186.297,39.20051799,2.393032882,0.000561413,0.066412975,1,1.567137637,0.769964474,2.035337591
B0006,224,67,24,3176.438,39.15878418,2.393899598,0.000563383,0.066868685,1,1.561344614,0.767118251,2.035337591
B0006,228,68,24,3167.593,39.18225957,2.437329468,0.000551085,0.067563898,1,1.551171189,0.762119855,2.035337591
B0006,232,69,24,3167.719,39.38159157,2.370533006,0.000572039,0.067679166,1,1.540674161,0.756962465,2.035337591
B0006,236,70,24,3159.078,39.44712876,2.351294851,0.0005781,0.067972693,1,1.525313874,0.749415665,2.035337591
B0006,240,71,24,3148.829,39.40950591,2.436845596,0.000554604,0.068333547,1,1.530157032,0.7517952,2.035337591
B0006,244,72,24,3149.094,39.48443327,2.390304871,0.000569459,0.068851361,1,1.524656683,0.749092774,2.035337591
B0006,248,73,24,3140.547,39.44167626,2.489216072,0.000539382,0.069066469,1,1.514549299,0.744126825,2.035337591
B0006,252,74,24,3131.625,39.53866201,2.450611394,0.000553352,0.068709147,1,1.509391505,0.741592703,2.035337591
B0006,256,75,24,3121.907,39.58675479,2.411194604,0.000567617,0.069525956,1,1.503997433,0.738942493,2.035337591
B0006,260,76,24,3122.125,39.49975288,2.460913977,0.000551267,0.068252315,1,1.493520192,0.733794825,2.035337591
B0006,264,77,24,3121.672,39.96863957,2.378420264,0.000577902,0.069603304,1,1.487632302,0.730901993,2.035337591
B0006,266,78,24,3120.86,40.42668251,2.384469722,0.000578524,0.069603304,3,1.530287621,0.751859361,2.035337591
B0006,270,79,24,3103.828,40.02451449,2.448639662,0.000558206,0.06944384,1,1.504076009,0.738981099,2.035337591
B0006,274,80,24,3095.094,40.02167483,2.362869757,0.000587797,0.069240926,1,1.488759361,0.731455739,2.035337591
B0006,278,81,24,3095.781,40.07821178,2.479712743,0.000549308,0.070180237,1,1.478277929,0.726306012,2.035337591
B0006,282,82,24,3094.328,40.56578933,2.460990257,0.000556433,0.070321125,1,1.478459982,0.726395458,2.035337591
B0006,286,83,24,3086.531,40.75221353,2.479450738,0.000551921,0.06930781,1,1.473214845,0.723818423,2.035337591
B0006,290,84,24,3085.625,40.71162611,2.42151399,0.000570735,0.070660125,1,1.467516494,0.721018715,2.035337591
B0006,294,85,24,3067.203,40.58721297,2.392798962,0.000582808,0.070487966,1,1.451629266,0.713213018,2.035337591
B0006,298,86,24,3058.157,40.3703579,2.410475237,0.000579434,0.071253158,1,1.451923772,0.713357714,2.035337591
B0006,302,87,24,3058.812,40.66792369,2.49153337,0.00055284,0.072908817,1,1.447148469,0.711011517,2.035337591
B0006,306,88,24,3058.578,40.99035688,2.444861995,0.000568154,0.072510367,1,1.446853811,0.710866746,2.035337591
B0006,310,89,24,3049.328,40.99774403,2.48407554,0.000557163,0.07088794,1,1.441674193,0.708321902,2.035337591
B0006,313,90,24,3177.219,40.77265884,2.479017303,0.00054875,0.071414732,1,1.593586659,0.78295938,2.035337591
B0006,316,91,24,3082.937,40.52220493,2.482067071,0.000554299,0.070751528,2,1.546390238,0.759770883,2.035337591
B0006,320,92,24,3074.266,40.57746835,2.452449046,0.000562924,0.070304139,1,1.514705592,0.744203615,2.035337591
B0006,324,93,24,3066,40.51696388,2.419849193,0.000575357,0.071566718,1,1.498978608,0.736476649,2.035337591
B0006,328,94,24,3056.437,40.34325382,2.47068235,0.000560555,0.072350576,1,1.483111075,0.728680628,2.035337591
B0006,332,95,24,3048.219,40.39341127,2.413759775,0.000580628,0.070337883,1,1.472966483,0.723696398,2.035337591
B0006,336,96,24,3039.218,40.46341487,2.456249985,0.000568283,0.071483161,1,1.46276044,0.718681975,2.035337591
B0006,340,97,24,3039.047,40.58182641,2.401794656,0.000586292,0.071778782,1,1.451836468,0.71331482,2.035337591
B0006,344,98,24,3030.375,40.61670777,2.408768724,0.000585058,0.072176591,1,1.446867064,0.710873258,2.035337591
B0006,348,99,24,3021,40.63164766,2.430811849,0.000580085,0.072757739,1,1.441380399,0.708177555,2.035337591
B0006,352,100,24,3021.75,40.74323384,2.398886415,0.00059044,0.071611967,1,1.431210745,0.703181011,2.035337591
B0006,356,101,24,3012.265,40.81715494,2.381437949,0.000598106,0.072362857,1,1.426024718,0.700633017,2.035337591
B0006,360,102,24,3002.641,40.72877617,2.459885297,0.000573379,0.072171879,1,1.42048765,0.697912551,2.035337591
B0006,364,103,24,3012,41.45494453,2.400728503,0.000588083,0.073275141,1,1.420700623,0.698017189,2.035337591
B0006,367,104,24,3020.11,41.39678877,2.472830716,0.000568058,0.072553444,2,1.452255804,0.713520848,2.035337591
B0006,371,105,24,3002.172,41.36669474,2.467318929,0.00057098,0.073742212,1,1.431557633,0.703351444,2.035337591
B0006,375,106,24,2992.703,41.37787352,2.369246267,0.000604905,0.073511819,1,1.415015751,0.695224103,2.035337591
B0006,379,107,24,2964.468,41.14095609,2.44826186,0.000584507,0.073630951,1,1.409731151,0.692627679,2.035337591
B0006,383,108,24,2983.375,41.21688132,2.459863277,0.000577468,0.074837203,1,1.404917318,0.690262551,2.035337591
B0006,387,109,24,2975.297,41.40391882,2.497869765,0.000565348,0.074228807,1,1.395164297,0.685470707,2.035337591
B0006,391,110,24,2974.985,41.58657133,2.472236707,0.000574819,0.073592629,1,1.394534383,0.685161218,2.035337591
B0006,395,111,24,2966.25,41.43504078,2.42787499,0.0005917,0.074289615,1,1.389317118,0.682597877,2.035337591
B0006,399,112,24,2956.359,41.37436881,2.42759052,0.000593607,0.074362473,1,1.383837947,0.679905856,2.035337591
B0006,403,113,24,2956.344,41.66477949,2.373378692,0.000610942,0.073088192,1,1.373681424,0.674915763,2.035337591
B0006,407,114,24,2956.406,41.8181683,2.424860413,0.000594521,0.07390566,1,1.378605989,0.677335296,2.035337591
B0006,411,115,24,2947.266,41.686647,2.426962848,0.000595759,0.074064864,1,1.37376003,0.674954384,2.035337591
B0006,415,116,24,2937.984,41.56538289,2.41728775,0.000600795,0.074340666,1,1.368258058,0.672251161,2.035337591
B0006,419,117,24,2929.125,41.4639481,2.418508728,0.000602208,0.074983586,1,1.363302404,0.669816354,2.035337591
B0006,423,118,24,2928.454,41.61236342,2.480937393,0.000580637,0.073634226,1,1.358096614,0.66725865,2.035337591
B0006,427,119,24,2929.375,42.00754045,2.407821417,0.000605134,0.074956546,1,1.353269091,0.664886797,2.035337591
B0006,431,120,24,2946.031,41.61679232,2.43323459,0.000587345,0.075132938,1,1.384160574,0.680064369,2.035337591
B0006,433,121,24,2955.438,41.80245063,2.440822893,0.000591855,0.075132938,3,1.405146779,0.69037529,2.035337591
B0006,437,122,24,2937.625,41.65300478,2.396078254,0.00060809,0.075928044,1,1.378719023,0.677390831,2.035337591
B0006,441,123,24,2929.078,41.3606181,2.449306948,0.000591573,0.075508718,1,1.368265778,0.672254954,2.035337591
B0006,445,124,24,2918.375,41.42815617,2.384185417,0.000616273,0.0746096,1,1.35731513,0.666874692,2.035337591
B0006,449,125,24,2919.812,41.34326565,2.444075621,0.00059531,0.074879603,1,1.352493464,0.664505716,2.035337591
B0006,453,126,24,2900.422,41.38118674,2.429601429,0.000604323,0.075280609,1,1.347409915,0.662008072,2.035337591
B0006,457,127,24,2901.375,41.37845047,2.410222881,0.000610689,0.074995564,1,1.337007513,0.656897175,2.035337591
B0006,461,128,24,2901.187,41.30660064,2.409892703,0.000610921,0.076358571,1,1.331235297,0.654061175,2.035337591
B0006,465,129,24,2891.64,41.20408104,2.453938411,0.000596798,0.074776865,1,1.325930378,0.651454768,2.035337591
B0006,469,130,24,2882.906,41.32955629,2.394039679,0.000619983,0.076011291,1,1.321578744,0.649316728,2.035337591
B0006,473,131,24,2883.265,41.3003703,2.451347375,0.000600275,0.076323375,1,1.321225074,0.649142963,2.035337591
B0006,477,132,24,2882.969,41.24364623,2.475014604,0.000592112,0.074995446,1,1.31564853,0.646403101,2.035337591
B0006,481,133,24,2891.656,41.3646493,2.456917978,0.000592013,0.076559107,1,1.32090257,0.64898451,2.035337591
B0006,483,134,24,2901.25,40.89285785,2.438240626,0.000603846,0.076559107,3,1.347432877,0.662019354,2.035337591
B0006,485,135,24,2891.703,40.65296451,2.494639778,0.000585315,0.076559107,5,1.326012807,0.651495267,2.035337591
B0006,489,136,24,2883.016,40.58410707,2.436745514,0.000605469,0.076278165,1,1.310118678,0.64368618,2.035337591
B0006,493,137,24,2873.453,40.32278364,2.485868997,0.000590374,0.076281051,1,1.305216202,0.6412775,2.035337591
B0006,497,138,24,2874.031,40.78032922,2.39575502,0.000621301,0.075591496,1,1.300406195,0.638914252,2.035337591
B0006,501,139,24,2874.234,40.85731522,2.450468457,0.00060247,0.07436927,1,1.300235736,0.638830502,2.035337591
B0006,505,140,24,2864.984,40.74860221,2.394202872,0.000623741,0.075549464,1,1.289506672,0.63355911,2.035337591
B0006,509,141,24,2855.093,40.47227623,2.430384403,0.000612869,0.075437809,1,1.279253057,0.628521314,2.035337591
B0006,513,142,24,2855.625,40.28187575,2.475563099,0.000597445,0.075283048,1,1.279207817,0.628499087,2.035337591
B0006,517,143,24,2855.594,40.63756523,2.446712152,0.000607628,0.075042658,1,1.274036761,0.625958449,2.035337591
B0006,521,144,24,2847.437,40.64243349,2.460711202,0.000604402,0.074930833,1,1.274127392,0.626002977,2.035337591
B0006,525,145,24,2847.36,40.38713367,2.461978852,0.000602926,0.075559181,1,1.263763943,0.620911218,2.035337591
B0006,529,146,24,2837.328,40.15316399,2.499907997,0.000592544,0.075291359,1,1.258137369,0.618146776,2.035337591
B0006,533,147,24,2837.281,40.2621167,2.406157419,0.00062563,0.076958887,1,1.253259864,0.615750365,2.035337591
B0006,537,148,24,2838.515,40.65437977,2.40921365,0.000624591,0.075824542,1,1.253231332,0.615736346,2.035337591
B0006,541,149,24,2828.328,40.41021688,2.470539969,0.000604246,0.075911916,1,1.248087496,0.613209082,2.035337591
B0006,545,150,24,2838.265,40.49521984,2.499684169,0.00058647,0.076292972,1,1.253435428,0.615836623,2.035337591
B0006,548,151,24,2864.547,41.35787974,2.483969553,0.000595302,0.074449448,2,1.289804877,0.633705623,2.035337591
B0006,552,152,24,2846.39,41.37902989,2.467540226,0.000601921,0.075287619,1,1.263540202,0.62080129,2.035337591
B0006,556,153,24,2837.969,41.20920761,2.494643816,0.000594296,0.075250915,1,1.247976171,0.613154386,2.035337591
B0006,560,154,24,2838.156,41.20630554,2.457738212,0.000606764,0.075795558,1,1.232120288,0.60536409,2.035337591
B0006,564,155,24,2829.843,41.28239317,2.409864954,0.000625804,0.076343146,1,1.227113767,0.602904291,2.035337591
B0006,568,156,24,2829.625,41.15956836,2.479418189,0.000601474,0.075485748,1,1.221739758,0.600263938,2.035337591
B0006,572,157,24,2819.437,41.23042732,2.434585389,0.000619276,0.075678174,1,1.211102679,0.595037739,2.035337591
B0006,576,158,24,2819.579,41.21487874,2.425682711,0.000622696,0.076397306,1,1.205615977,0.592342019,2.035337591
B0006,580,159,24,2810.672,41.27439823,2.417924402,0.000627607,0.075540896,1,1.200893626,0.590021838,2.035337591
B0006,584,160,24,2811.485,41.23766801,2.454157795,0.00061371,0.077585559,1,1.190590399,0.584959667,2.035337591
B0006,588,161,24,2802.422,41.24068073,2.463616101,0.000612663,0.079140995,1,1.185179251,0.582301067,2.035337591
B0006,592,162,24,2801.625,41.28133907,2.470375229,0.000610731,0.077034804,1,1.179670682,0.579594602,2.035337591
B0006,596,163,24,2802.031,41.28338646,2.435763443,0.000622781,0.075586573,1,1.174595284,0.577100963,2.035337591
B0006,600,164,24,2793.39,41.14919304,2.481190012,0.000604468,0.07680024,1,1.153818332,0.566892852,2.035337591
B0006,604,165,24,2793.39,41.26268252,2.491537252,0.000604551,0.077733795,1,1.164400956,0.572092296,2.035337591
B0006,608,166,24,2792.485,41.45791806,2.409041007,0.000634606,0.076497585,1,1.158797495,0.569339209,2.035337591
B0006,612,167,24,2802.016,41.11666214,2.475767646,0.000600205,0.076934451,1,1.174974883,0.577287467,2.035337591
B0006,614,168,24,2820.39,41.36263766,2.416044172,0.000628448,0.076934451,3,1.185675233,0.582544752,2.035337591
B0007,2,1,24,3690.234,40.59042915,2.145975767,0.000556475,0.038168136,0,1.891052295,1,1.891052295
B0007,4,2,24,3672.344,40.26023409,2.111016699,0.000568436,0.038168136,0,1.880637028,0.994492343,1.891052295
B0007,6,3,24,3651.641,40.27558634,2.025108513,0.000595122,0.038168136,0,1.880662672,0.994505904,1.891052295
B0007,8,4,24,3631.563,40.29314716,1.922542181,0.000626652,0.038168136,0,1.880770901,0.994563136,1.891052295
B0007,10,5,24,3629.172,40.26887263,1.871159045,0.000641277,0.038168136,0,1.879450873,0.993865097,1.891052295
B0007,12,6,24,3652.281,39.67620802,2.175686707,0.000553704,0.038168136,0,1.880700352,0.994525829,1.891052295
B0007,14,7,24,3650.828,39.80381766,2.111788716,0.000571442,0.038168136,0,1.879935252,0.99412124,1.891052295
B0007,16,8,24,3572.453,39.88810477,2.02625062,0.0006083,0.038168136,0,1.881508812,0.994953348,1.891052295
B0007,18,9,24,3550.594,39.95162251,1.950589433,0.000633309,0.038168136,0,1.869690787,0.988703904,1.891052295
B0007,20,10,24,3551.25,40.05202185,1.868824707,0.000656144,0.038168136,0,1.87005238,0.988895117,1.891052295
B0007,22,11,24,3530.25,40.12138384,1.789621378,0.000682448,0.038168136,0,1.870044239,0.988890812,1.891052295
B0007,25,12,24,3491.016,40.17465704,1.910336109,0.000655571,0.038168136,0,1.859651899,0.983395279,1.891052295
B0007,27,13,24,3470.281,40.01643473,1.908688406,0.000659993,0.038168136,0,1.859074656,0.983090029,1.891052295
B0007,29,14,24,3470,40.16569231,1.786878293,0.000694879,0.038168136,0,1.859008458,0.983055023,1.891052295
B0007,31,15,24,3450.297,39.46139678,2.136134396,0.000597955,0.038168136,0,1.859362259,0.983242115,1.891052295
B0007,33,16,24,3429.407,39.56365952,2.013350128,0.000637351,0.038168136,0,1.858735545,0.982910705,1.891052295
B0007,35,17,24,3409.484,39.62894832,1.857554767,0.000686748,0.038168136,0,1.847817291,0.977137066,1.891052295
B0007,37,18,24,3390.422,39.22534721,2.165755612,0.00059956,0.038168136,0,1.848525292,0.977511461,1.891052295
B0007,39,19,24,3390.281,39.41263216,2.027068634,0.000640412,0.038168136,0,1.848378952,0.977434076,1.891052295
B0007,42,20,24,3591.734,39.95874038,1.90531167,0.00063784,0.038168136,1,1.880780544,0.994568235,1.891052295
B0007,46,21,24,3552.297,40.313023,1.795197519,0.000676115,0.039713123,1,1.88147216,0.994933966,1.891052295
B0007,50,22,24,3531.578,39.35944724,2.105852485,0.000592149,0.038401464,1,1.881095431,0.99473475,1.891052295
B0007,54,23,24,3492.907,39.45415945,1.846021008,0.000673044,0.037105177,1,1.871008965,0.989400965,1.891052295
B0007,58,24,24,3511.594,39.64174827,1.737030033,0.000700426,0.037833946,1,1.870199515,0.988972923,1.891052295
B0007,62,25,24,3431.937,38.86906912,2.050649264,0.000625443,0.037520425,1,1.870671536,0.98922253,1.891052295
B0007,66,26,24,3431.125,39.11839966,1.825436974,0.000691053,0.037397271,1,1.859612464,0.983374425,1.891052295
B0007,70,27,24,3412.406,38.68010761,2.134879001,0.00060424,0.03591968,1,1.86003391,0.983597289,1.891052295
B0007,74,28,24,3410.688,38.86304568,1.970455493,0.000652724,0.037385799,1,1.859165311,0.983137968,1.891052295
B0007,78,29,24,3410.718,39.1453117,1.813269431,0.000698917,0.037890588,1,1.848139818,0.97730762,1.891052295
B0007,82,30,24,3392.719,38.83805642,2.048365732,0.000633031,0.03715723,1,1.849201702,0.977869151,1.891052295
B0007,86,31,24,3470.672,38.95965174,2.181560984,0.000583452,0.04119202,3,1.883467744,0.995989243,1.891052295
B0007,90,32,24,3414.109,39.05387577,2.117779935,0.000610821,0.041759405,1,1.862821112,0.985071178,1.891052295
B0007,94,33,24,3395.219,38.6995517,2.163744879,0.000600625,0.042327048,1,1.85208504,0.979393878,1.891052295
B0007,98,34,24,3386,38.60524149,2.045656147,0.000637063,0.039672864,1,1.846950465,0.976678683,1.891052295
B0007,102,35,24,3368.187,38.42604748,2.135620227,0.000613697,0.040465367,1,1.836828431,0.97132609,1.891052295
B0007,106,36,24,3368.266,39.04689689,2.042987154,0.000641117,0.040830995,1,1.837161962,0.971502463,1.891052295
B0007,110,37,24,3358.719,38.83676496,1.978616239,0.00066221,0.040787012,1,1.831672258,0.968599474,1.891052295
B0007,114,38,24,3339.5,38.49981471,2.158453576,0.000612272,0.039817359,1,1.821147095,0.963033703,1.891052295
B0007,118,39,24,3331.265,38.58234015,2.092603699,0.000633463,0.038790988,1,1.816506092,0.960579513,1.891052295
B0007,122,40,24,3321.188,38.78749983,2.152888643,0.000617206,0.041358499,1,1.81138156,0.957869629,1.891052295
B0007,126,41,24,3321.844,39.31221126,2.053741883,0.000647067,0.041988132,1,1.811605633,0.95798812,1.891052295
B0007,130,42,24,3311.828,39.40567993,2.079330059,0.000641208,0.041063557,1,1.806054896,0.955052856,1.891052295
B0007,134,43,24,3327.391,39.32802758,2.07597933,0.000637188,0.039709569,1,1.813204183,0.958833443,1.891052295
B0007,136,44,24,3312.078,38.61125282,2.067434948,0.000645227,0.039709569,3,1.806264194,0.955163534,1.891052295
B0007,140,45,24,3293.172,38.56972695,2.037264031,0.000657376,0.046588698,1,1.795831025,0.949646411,1.891052295
B0007,144,46,24,3275.328,38.34572084,2.163267419,0.000622727,0.045058967,1,1.78588526,0.94438703,1.891052295
B0007,148,47,24,3265.016,38.48254063,2.106631527,0.0006417,0.045813848,1,1.78032686,0.941447714,1.891052295
B0007,150,48,24,3328.937,41.04994219,2.180927286,0.000604093,0.045813848,3,1.81507569,0.959823107,1.891052295
B0007,154,49,24,3329.266,40.36194489,2.177349809,0.000608564,0.048886554,1,1.815702515,0.960154576,1.891052295
B0007,158,50,24,3301.579,39.66769653,2.180136102,0.000612638,0.048055222,1,1.800243218,0.951979606,1.891052295
B0007,162,51,24,3283.563,39.4811814,2.12862952,0.000631828,0.047509201,1,1.790447621,0.946799634,1.891052295
B0007,166,52,24,3275.125,39.41905114,2.155901282,0.000624916,0.048179914,1,1.780343032,0.941456266,1.891052295
B0007,170,53,24,3265.656,39.72196117,2.067103728,0.000654123,0.048532407,1,1.77532877,0.938804693,1.891052295
B0007,174,54,24,3266.093,40.04136672,2.061983186,0.000655436,0.049746255,1,1.770262973,0.936125869,1.891052295
B0007,178,55,24,3257.594,39.66314442,2.143037413,0.000632229,0.049893628,1,1.760081062,0.930741612,1.891052295
B0007,182,56,24,3248.593,39.84751541,1.992905799,0.000679793,0.047620933,1,1.749647594,0.925224331,1.891052295
B0007,186,57,24,3238.766,39.74335777,2.033596197,0.000669673,0.046479962,1,1.749650075,0.925225643,1.891052295
B0007,190,58,24,3240.14,40.07246787,2.021301735,0.000673129,0.04796925,1,1.745028739,0.922781852,1.891052295
B0007,194,59,24,3230.109,40.24771611,2.078996492,0.000657406,0.048225418,1,1.739645746,0.919935292,1.891052295
B0007,198,60,24,3229.781,40.27220819,1.992535481,0.000684181,0.04908955,1,1.728564228,0.914075318,1.891052295
B0007,202,61,24,3212.469,39.89848457,2.140416026,0.000642099,0.048817414,1,1.723900325,0.911609018,1.891052295
B0007,206,62,24,3213.219,40.05713053,2.006753862,0.000683411,0.048892195,1,1.713978878,0.906362496,1.891052295
B0007,210,63,24,3203.578,40.24071175,2.121868132,0.000649598,0.047423219,1,1.7139702,0.906357907,1.891052295
B0007,214,64,24,3195.125,40.12941739,2.011964876,0.00068526,0.048460438,1,1.703652117,0.900901642,1.891052295
B0007,216,65,24,3195.313,40.39596937,2.074439095,0.000666559,0.048460438,3,1.704013747,0.901092874,1.891052295
B0007,220,66,24,3186.297,40.18751058,2.188793385,0.000631896,0.04890922,1,1.693571616,0.895571011,1.891052295
B0007,224,67,24,3176.438,40.14605168,2.173952363,0.000638466,0.050493415,1,1.687657736,0.892443715,1.891052295
B0007,228,68,24,3167.593,40.18846095,2.178384779,0.000639039,0.049653808,1,1.683074436,0.890020038,1.891052295
