Battery_ID,Cycle_Index,Discharge_Index,Ambient_Temperature,Discharge_Time_Seconds,Max_Temp_Reached,Min_Voltage_Recorded,Voltage_Drop_Rate_V_per_sec,Internal_Resistance_Re,Cycles_Since_Impedance,Capacity_Ahr,SoH,Baseline_Capacity_Ahr,Charge_Rate_Proxy,Time_Since_Reset_Cycles
B0006,74,28,24,3410.688,37.27233216,2.327337743,0.000542097,0.060587215,1,1.856024407,0.9119000283820732,2.035337591,0.5420969999999999,1
B0006,78,29,24,3410.718,37.2071345,2.486311723,0.000494484,0.060908365,1,1.845199796,0.9065816914890362,2.035337591,0.494484,1
B0006,82,30,24,3392.719,37.4960777,2.292166351,0.00055885,0.060369152,1,1.857228891,0.912491814238791,2.035337591,0.55885,1
B0006,86,31,24,3470.672,37.25007396,2.434300686,0.000505865,0.062091447,3,1.924776089,0.9456790350215668,2.035337591,0.505865,3
B0006,90,32,24,3414.109,37.39699052,2.472619908,0.000502141,0.062320032,1,1.882231753,0.9247761950268032,2.035337591,0.502141,1
B0006,94,33,24,3395.219,37.28520664,2.403422073,0.000525168,0.061891223,1,1.855276688,0.9115326598416864,2.035337591,0.525168,1
B0006,98,34,24,3386.0,37.08039042,2.400667978,0.000527777,0.061716421,1,1.839250892,0.903658882011972,2.035337591,0.527777,1
B0006,102,35,24,3368.187,36.98024266,2.319429943,0.000553634,0.061998785,1,1.818539607,0.8934830344810352,2.035337591,0.553634,1
B0006,106,36,24,3368.266,37.59874125,2.340173173,0.000548237,0.062504061,1,1.813477006,0.8909956824946198,2.035337591,0.5482370000000001,1
B0006,110,37,24,3358.719,37.33680915,2.382960351,0.000536967,0.062013887,1,1.797101845,0.882950255007598,2.035337591,0.536967,1
B0006,114,38,24,3339.5,37.3949982,2.351855541,0.00054885,0.061830192,1,1.781004629,0.8750413871759518,2.035337591,0.5488500000000001,1
B0006,118,39,24,3331.265,37.35233964,2.353510484,0.000550122,0.062826947,1,1.771013042,0.8701323307893448,2.035337591,0.550122,1
B0006,122,40,24,3321.188,37.58677382,2.394805822,0.000539437,0.063498176,1,1.760471245,0.8649529457838231,2.035337591,0.539437,1
B0006,126,41,24,3321.844,38.20704457,2.441885844,0.000524967,0.06094514,1,1.750291379,0.8599513843499784,2.035337591,0.524967,1
B0006,130,42,24,3311.828,38.34043189,2.391848815,0.000541437,0.06391758,1,1.739492504,0.8546456920423479,2.035337591,0.541437,1
B0006,134,43,24,3327.391,38.52153967,2.316615423,0.000558698,0.06223664,1,1.754676655,0.8621059537046599,2.035337591,0.558698,1
B0006,136,44,24,3312.078,38.0370716,2.411098996,0.00053761,0.06223664,3,1.765939094,0.8676394038064028,2.035337591,0.53761,3
B0006,140,45,24,3293.172,37.93428569,2.451012518,0.000526682,0.062031064,1,1.733788742,0.8518433254839837,2.035337591,0.526682,1
B0006,144,46,24,3275.328,37.88470784,2.471216186,0.000522997,0.06250649,1,1.713325912,0.8417895486115453,2.035337591,0.5229969999999999,1
B0006,148,47,24,3265.016,38.06536873,2.470968641,0.000525226,0.062615333,1,1.702407781,0.8364252635670012,2.035337591,0.525226,1
B0006,150,48,24,3328.937,39.78844048,2.428802394,0.000523925,0.062615333,3,1.823719462,0.8960279955837558,2.035337591,0.523925,3
B0006,154,49,24,3329.266,39.21290318,2.355143087,0.000550223,0.064572462,1,1.808128405,0.8883678132784018,2.035337591,0.550223,1
B0006,158,50,24,3301.579,38.66937823,2.365933526,0.000551434,0.063686158,1,1.775761095,0.8724651393715649,2.035337591,0.551434,1
B0006,162,51,24,3283.563,38.51700652,2.348196139,0.000558566,0.062912098,1,1.744740984,0.8572243699104363,2.035337591,0.558566,1
B0006,166,52,24,3275.125,38.2925053,2.469459486,0.000524103,0.063667412,1,1.729207034,0.8495922453583772,2.035337591,0.5241030000000001,1
B0006,170,53,24,3265.656,38.52091685,2.466671588,0.00052577,0.064545869,1,1.708108655,0.8392262111961357,2.035337591,0.52577,1
B0006,174,54,24,3266.093,38.95436345,2.448293126,0.000531552,0.064417308,1,1.697595424,0.8340608612087488,2.035337591,0.531552,1
B0006,178,55,24,3257.594,38.73136385,2.474521538,0.000524992,0.065173629,1,1.682063452,0.8264297084856427,2.035337591,0.5249919999999999,1
B0006,182,56,24,3248.593,38.74827601,2.469127855,0.000528447,0.06359516,1,1.671476832,0.8212283010892418,2.035337591,0.528447,1
B0006,186,57,24,3238.766,38.84227057,2.417717335,0.000545883,0.065285475,1,1.660759139,0.8159624950394778,2.035337591,0.545883,1
B0006,190,58,24,3240.14,39.221382,2.377513108,0.000557807,0.066533963,1,1.651121015,0.8112271017353799,2.035337591,0.557807,1
B0006,194,59,24,3230.109,39.4665109,2.443723815,0.000538943,0.066341125,1,1.640134926,0.8058294276352311,2.035337591,0.538943,1
B0006,198,60,24,3229.781,39.35265348,2.432427826,0.000542502,0.065909962,1,1.629199942,0.8004568623918273,2.035337591,0.542502,1
B0006,202,61,24,3212.469,39.31890647,2.494085642,0.000525185,0.066056236,1,1.60884963,0.7904583677489795,2.035337591,0.5251849999999999,1
B0006,206,62,24,3213.219,39.47196887,2.382347173,0.000560265,0.065902743,1,1.60352449,0.7878420253674764,2.035337591,0.560265,1
B0006,210,63,24,3203.578,39.74009699,2.406668298,0.000554793,0.067911721,1,1.598971214,0.7856049144232605,2.035337591,0.5547930000000001,1
B0006,214,64,24,3195.125,39.03600072,2.420414269,0.000551468,0.066743773,1,1.587627312,0.7800314400030163,2.035337591,0.5514680000000001,1
B0006,216,65,24,3195.313,39.16106396,2.450784525,0.00054461,0.066743773,3,1.582971974,0.7777441840605204,2.035337591,0.5446099999999999,3
B0006,220,66,24,3186.297,39.20051799,2.393032882,0.000561413,0.066412975,1,1.567137637,0.769964473672417,2.035337591,0.5614129999999999,1
B0006,224,67,24,3176.438,39.15878418,2.393899598,0.000563383,0.066868685,1,1.561344614,0.7671182514901039,2.035337591,0.563383,1
B0006,228,68,24,3167.593,39.18225957,2.437329468,0.000551085,0.067563898,1,1.551171189,0.7621198546418436,2.035337591,0.5510849999999999,1
B0006,232,69,24,3167.719,39.38159157,2.370533006,0.000572039,0.067679166,1,1.540674161,0.7569624654959759,2.035337591,0.572039,1
B0006,236,70,24,3159.078,39.44712876,2.351294851,0.0005781,0.067972693,1,1.525313874,0.7494156648728649,2.035337591,0.5781000000000001,1
B0006,240,71,24,3148.829,39.40950591,2.436845596,0.000554604,0.068333547,1,1.530157032,0.7517952003471842,2.035337591,0.554604,1
B0006,244,72,24,3149.094,39.48443327,2.390304871,0.000569459,0.068851361,1,1.524656683,0.7490927744575814,2.035337591,0.569459,1
B0006,248,73,24,3140.547,39.44167626,2.489216072,0.000539382,0.069066469,1,1.514549299,0.7441268248064309,2.035337591,0.539382,1
B0006,252,74,24,3131.625,39.53866201,2.450611394,0.000553352,0.068709147,1,1.509391505,0.7415927026918455,2.035337591,0.5533520000000001,1
B0006,256,75,24,3121.907,39.58675479,2.411194604,0.000567617,0.069525956,1,1.503997433,0.7389424927100461,2.035337591,0.5676169999999999,1
B0006,260,76,24,3122.125,39.49975288,2.460913977,0.000551267,0.068252315,1,1.493520192,0.7337948252929409,2.035337591,0.5512670000000001,1
B0006,264,77,24,3121.672,39.96863957,2.378420264,0.000577902,0.069603304,1,1.487632302,0.7309019931524471,2.035337591,0.577902,1
B0006,266,78,24,3120.86,40.42668251,2.384469722,0.000578524,0.069603304,3,1.530287621,0.7518593612021586,2.035337591,0.5785239999999999,3
B0006,270,79,24,3103.828,40.02451449,2.448639662,0.000558206,0.06944384,1,1.504076009,0.7389810985906368,2.035337591,0.558206,1
B0006,274,80,24,3095.094,40.02167483,2.362869757,0.000587797,0.069240926,1,1.488759361,0.7314557386367263,2.035337591,0.587797,1
B0006,278,81,24,3095.781,40.07821178,2.479712743,0.000549308,0.070180237,1,1.478277929,0.7263060121017537,2.035337591,0.549308,1
B0006,282,82,24,3094.328,40.56578933,2.460990257,0.000556433,0.070321125,1,1.478459982,0.7263954581969887,2.035337591,0.556433,1
B0006,286,83,24,3086.531,40.75221353,2.479450738,0.000551921,0.06930781,1,1.473214845,0.7238184228082682,2.035337591,0.551921,1
B0006,290,84,24,3085.625,40.71162611,2.42151399,0.000570735,0.070660125,1,1.467516494,0.7210187147769337,2.035337591,0.570735,1
B0006,294,85,24,3067.203,40.58721297,2.392798962,0.000582808,0.070487966,1,1.451629266,0.7132130180363776,2.035337591,0.582808,1
B0006,298,86,24,3058.157,40.3703579,2.410475237,0.000579434,0.071253158,1,1.451923772,0.713357714425469,2.035337591,0.579434,1
B0006,302,87,24,3058.812,40.66792369,2.49153337,0.00055284,0.072908817,1,1.447148469,0.711011517400899,2.035337591,0.55284,1
B0006,306,88,24,3058.578,40.99035688,2.444861995,0.000568154,0.072510367,1,1.446853811,0.7108667463313216,2.035337591,0.5681539999999999,1
B0006,310,89,24,3049.328,40.99774403,2.48407554,0.000557163,0.07088794,1,1.441674193,0.7083219016712006,2.035337591,0.557163,1
B0006,313,90,24,3177.219,40.77265884,2.479017303,0.00054875,0.071414732,1,1.593586659,0.7829593803242443,2.035337591,0.54875,1
B0006,316,91,24,3082.937,40.52220493,2.482067071,0.000554299,0.070751528,2,1.546390238,0.7597708826476444,2.035337591,0.554299,2
B0006,320,92,24,3074.266,40.57746835,2.452449046,0.000562924,0.070304139,1,1.514705592,0.744203614524604,2.035337591,0.562924,1
B0006,324,93,24,3066.0,40.51696388,2.419849193,0.000575357,0.071566718,1,1.498978608,0.736476648703532,2.035337591,0.575357,1
B0006,328,94,24,3056.437,40.34325382,2.47068235,0.000560555,0.072350576,1,1.483111075,0.728680628490392,2.035337591,0.560555,1
B0006,332,95,24,3048.219,40.39341127,2.413759775,0.000580628,0.070337883,1,1.472966483,0.7236963978424354,2.035337591,0.580628,1
B0006,336,96,24,3039.218,40.46341487,2.456249985,0.000568283,0.071483161,1,1.46276044,0.718681975151512,2.035337591,0.5682830000000001,1
B0006,340,97,24,3039.047,40.58182641,2.401794656,0.000586292,0.071778782,1,1.451836468,0.7133148203127744,2.035337591,0.5862919999999999,1
B0006,344,98,24,3030.375,40.61670777,2.408768724,0.000585058,0.072176591,1,1.446867064,0.7108732577818341,2.035337591,0.585058,1
B0006,348,99,24,3021.0,40.63164766,2.430811849,0.000580085,0.072757739,1,1.441380399,0.7081775551012266,2.035337591,0.5800850000000001,1
B0006,352,100,24,3021.75,40.74323384,2.398886415,0.00059044,0.071611967,1,1.431210745,0.7031810110168599,2.035337591,0.59044,1
B0006,356,101,24,3012.265,40.81715494,2.381437949,0.000598106,0.072362857,1,1.426024718,0.7006330174933619,2.035337591,0.598106,1
B0006,360,102,24,3002.641,40.72877617,2.459885297,0.000573379,0.072171879,1,1.42048765,0.6979125508619373,2.035337591,0.573379,1
B0006,364,103,24,3012.0,41.45494453,2.400728503,0.000588083,0.073275141,1,1.420700623,0.6980171885401985,2.035337591,0.588083,1
B0006,367,104,24,3020.11,41.39678877,2.472830716,0.000568058,0.072553444,2,1.452255804,0.7135208480508038,2.035337591,0.568058,2
B0006,371,105,24,3002.172,41.36669474,2.467318929,0.00057098,0.073742212,1,1.431557633,0.7033514436770406,2.035337591,0.57098,1
B0006,375,106,24,2992.703,41.37787352,2.369246267,0.000604905,0.073511819,1,1.415015751,0.695224102997467,2.035337591,0.604905,1
B0006,379,107,24,2964.468,41.14095609,2.44826186,0.000584507,0.073630951,1,1.409731151,0.6926276786876286,2.035337591,0.584507,1
B0006,383,108,24,2983.375,41.21688132,2.459863277,0.000577468,0.074837203,1,1.404917318,0.6902625511425541,2.035337591,0.577468,1
B0006,387,109,24,2975.297,41.40391882,2.497869765,0.000565348,0.074228807,1,1.395164297,0.6854707067609995,2.035337591,0.5653480000000001,1
B0006,391,110,24,2974.985,41.58657133,2.472236707,0.000574819,0.073592629,1,1.394534383,0.6851612180536788,2.035337591,0.574819,1
B0006,395,111,24,2966.25,41.43504078,2.42787499,0.0005917,0.074289615,1,1.389317118,0.6825978767077172,2.035337591,0.5917,1
B0006,399,112,24,2956.359,41.37436881,2.42759052,0.000593607,0.074362473,1,1.383837947,0.6799058559715857,2.035337591,0.593607,1
B0006,403,113,24,2956.344,41.66477949,2.373378692,0.000610942,0.073088192,1,1.373681424,0.6749157633968154,2.035337591,0.610942,1
B0006,407,114,24,2956.406,41.8181683,2.424860413,0.000594521,0.07390566,1,1.378605989,0.6773352956757728,2.035337591,0.594521,1
B0006,411,115,24,2947.266,41.686647,2.426962848,0.000595759,0.074064864,1,1.37376003,0.6749543840169756,2.035337591,0.5957589999999999,1
B0006,415,116,24,2937.984,41.56538289,2.41728775,0.000600795,0.074340666,1,1.368258058,0.6722511607166598,2.035337591,0.600795,1
B0006,419,117,24,2929.125,41.4639481,2.418508728,0.000602208,0.074983586,1,1.363302404,0.6698163538217676,2.035337591,0.602208,1
B0006,423,118,24,2928.454,41.61236342,2.480937393,0.000580637,0.073634226,1,1.358096614,0.6672586503611626,2.035337591,0.580637,1
B0006,427,119,24,2929.375,42.00754045,2.407821417,0.000605134,0.074956546,1,1.353269091,0.6648867966591789,2.035337591,0.6051340000000001,1
B0006,431,120,24,2946.031,41.61679232,2.43323459,0.000587345,0.075132938,1,1.384160574,0.6800643687418635,2.035337591,0.587345,1
B0006,433,121,24,2955.438,41.80245063,2.440822893,0.000591855,0.075132938,3,1.405146779,0.6903752896882452,2.035337591,0.5918549999999999,3
B0006,437,122,24,2937.625,41.65300478,2.396078254,0.00060809,0.075928044,1,1.378719023,0.6773908314259598,2.035337591,0.60809,1
B0006,441,123,24,2929.078,41.3606181,2.449306948,0.000591573,0.075508718,1,1.368265778,0.6722549536992265,2.035337591,0.591573,1
B0006,445,124,24,2918.375,41.42815617,2.384185417,0.000616273,0.0746096,1,1.35731513,0.6668746924352364,2.035337591,0.616273,1
B0006,449,125,24,2919.812,41.34326565,2.444075621,0.00059531,0.074879603,1,1.352493464,0.6645057163885497,2.035337591,0.59531,1
B0006,453,126,24,2900.422,41.38118674,2.429601429,0.000604323,0.075280609,1,1.347409915,0.6620080722520297,2.035337591,0.604323,1
B0006,457,127,24,2901.375,41.37845047,2.410222881,0.000610689,0.074995564,1,1.337007513,0.6568971746564672,2.035337591,0.6106889999999999,1
B0006,461,128,24,2901.187,41.30660064,2.409892703,0.000610921,0.076358571,1,1.331235297,0.6540611753482817,2.035337591,0.6109209999999999,1
B0006,465,129,24,2891.64,41.20408104,2.453938411,0.000596798,0.074776865,1,1.325930378,0.6514547679279806,2.035337591,0.5967979999999999,1
B0006,469,130,24,2882.906,41.32955629,2.394039679,0.000619983,0.076011291,1,1.321578744,0.6493167275266033,2.035337591,0.619983,1
B0006,473,131,24,2883.265,41.3003703,2.451347375,0.000600275,0.076323375,1,1.321225074,0.6491429627410641,2.035337591,0.600275,1
B0006,477,132,24,2882.969,41.24364623,2.475014604,0.000592112,0.074995446,1,1.31564853,0.6464031008013748,2.035337591,0.592112,1
B0006,481,133,24,2891.656,41.3646493,2.456917978,0.000592013,0.076559107,1,1.32090257,0.6489845104030215,2.035337591,0.592013,1
B0006,483,134,24,2901.25,40.89285785,2.438240626,0.000603846,0.076559107,3,1.347432877,0.6620193539185707,2.035337591,0.603846,3
B0006,485,135,24,2891.703,40.65296451,2.494639778,0.000585315,0.076559107,5,1.326012807,0.6514952668606218,2.035337591,0.585315,5
B0006,489,136,24,2883.016,40.58410707,2.436745514,0.000605469,0.076278165,1,1.310118678,0.643686179527748,2.035337591,0.6054689999999999,1
B0006,493,137,24,2873.453,40.32278364,2.485868997,0.000590374,0.076281051,1,1.305216202,0.6412774999938573,2.035337591,0.590374,1
B0006,497,138,24,2874.031,40.78032922,2.39575502,0.000621301,0.075591496,1,1.300406195,0.6389142522352206,2.035337591,0.621301,1
B0006,501,139,24,2874.234,40.85731522,2.450468457,0.00060247,0.07436927,1,1.300235736,0.6388305024923014,2.035337591,0.6024700000000001,1
B0006,505,140,24,2864.984,40.74860221,2.394202872,0.000623741,0.075549464,1,1.289506672,0.6335591096543551,2.035337591,0.623741,1
B0006,509,141,24,2855.093,40.47227623,2.430384403,0.000612869,0.075437809,1,1.279253057,0.6285213139366619,2.035337591,0.612869,1
B0006,513,142,24,2855.625,40.28187575,2.475563099,0.000597445,0.075283048,1,1.279207817,0.6284990866657659,2.035337591,0.597445,1
B0006,517,143,24,2855.594,40.63756523,2.446712152,0.000607628,0.075042658,1,1.274036761,0.6259584486787972,2.035337591,0.6076280000000001,1
B0006,521,144,24,2847.437,40.64243349,2.460711202,0.000604402,0.074930833,1,1.274127392,0.626002977409756,2.035337591,0.604402,1
B0006,525,145,24,2847.36,40.38713367,2.461978852,0.000602926,0.075559181,1,1.263763943,0.6209112181626287,2.035337591,0.6029260000000001,1
B0006,529,146,24,2837.328,40.15316399,2.499907997,0.000592544,0.075291359,1,1.258137369,0.6181467755341036,2.035337591,0.592544,1
B0006,533,147,24,2837.281,40.2621167,2.406157419,0.00062563,0.076958887,1,1.253259864,0.6157503647265954,2.035337591,0.6256299999999999,1
B0006,537,148,24,2838.515,40.65437977,2.40921365,0.000624591,0.075824542,1,1.253231332,0.6157363464133062,2.035337591,0.624591,1
B0006,541,149,24,2828.328,40.41021688,2.470539969,0.000604246,0.075911916,1,1.248087496,0.613209082129118,2.035337591,0.6042460000000001,1
B0006,545,150,24,2838.265,40.49521984,2.499684169,0.00058647,0.076292972,1,1.253435428,0.6158366226529347,2.035337591,0.5864699999999999,1
B0006,548,151,24,2864.547,41.35787974,2.483969553,0.000595302,0.074449448,2,1.289804877,0.6337056234323734,2.035337591,0.595302,2
B0006,552,152,24,2846.39,41.37902989,2.467540226,0.000601921,0.075287619,1,1.263540202,0.6208012899615335,2.035337591,0.601921,1
B0006,556,153,24,2837.969,41.20920761,2.494643816,0.000594296,0.075250915,1,1.247976171,0.6131543860430768,2.035337591,0.594296,1
B0006,560,154,24,2838.156,41.20630554,2.457738212,0.000606764,0.075795558,1,1.232120288,0.6053640896961158,2.035337591,0.606764,1
B0006,564,155,24,2829.843,41.28239317,2.409864954,0.000625804,0.076343146,1,1.227113767,0.6029042908783971,2.035337591,0.625804,1
B0006,568,156,24,2829.625,41.15956836,2.479418189,0.000601474,0.075485748,1,1.221739758,0.6002639382294002,2.035337591,0.601474,1
B0006,572,157,24,2819.437,41.23042732,2.434585389,0.000619276,0.075678174,1,1.211102679,0.5950377393683189,2.035337591,0.6192759999999999,1
B0006,576,158,24,2819.579,41.21487874,2.425682711,0.000622696,0.076397306,1,1.205615977,0.5923420185089089,2.035337591,0.6226959999999999,1
B0006,580,159,24,2810.672,41.27439823,2.417924402,0.000627607,0.075540896,1,1.200893626,0.5900218378072496,2.035337591,0.6276069999999999,1
B0006,584,160,24,2811.485,41.23766801,2.454157795,0.00061371,0.077585559,1,1.190590399,0.5849596667720565,2.035337591,0.61371,1
B0006,588,161,24,2802.422,41.24068073,2.463616101,0.000612663,0.079140995,1,1.185179251,0.5823010670272636,2.035337591,0.6126630000000001,1
B0006,592,162,24,2801.625,41.28133907,2.470375229,0.000610731,0.077034804,1,1.179670682,0.5795946024956015,2.035337591,0.610731,1
B0006,596,163,24,2802.031,41.28338646,2.435763443,0.000622781,0.075586573,1,1.174595284,0.5771009631001308,2.035337591,0.622781,1
B0006,600,164,24,2793.39,41.14919304,2.481190012,0.000604468,0.07680024,1,1.153818332,0.5668928521253849,2.035337591,0.604468,1
B0006,604,165,24,2793.39,41.26268252,2.491537252,0.000604551,0.077733795,1,1.164400956,0.5720922962111203,2.035337591,0.6045510000000001,1
B0006,608,166,24,2792.485,41.45791806,2.409041007,0.000634606,0.076497585,1,1.158797495,0.569339209438303,2.035337591,0.634606,1
B0006,612,167,24,2802.016,41.11666214,2.475767646,0.000600205,0.076934451,1,1.174974883,0.5772874672956404,2.035337591,0.600205,1
B0006,614,168,24,2820.39,41.36263766,2.416044172,0.000628448,0.076934451,3,1.185675233,0.5825447524002421,2.035337591,0.628448,3
B0007,2,1,24,3690.234,40.59042915,2.145975767,0.000556475,0.038168136,0,1.891052295,1.0,1.891052295,0.5564749999999999,0
B0007,4,2,24,3672.344,40.26023409,2.111016699,0.000568436,0.038168136,0,1.880637028,0.9944923432167696,1.891052295,0.5684359999999999,0
B0007,6,3,24,3651.641,40.27558634,2.025108513,0.000595122,0.038168136,0,1.880662672,0.994505903920547,1.891052295,0.595122,0
B0007,8,4,24,3631.563,40.29314716,1.922542181,0.000626652,0.038168136,0,1.880770901,0.9945631360765728,1.891052295,0.626652,0
